source_row_id,invoice_id,account_id,invoice_month,amount,status,updated_at
SRC-INV-00570,INV00570,PA0014,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00571,INV00571,PA0015,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00572,INV00572,PA0016,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00573,INV00573,PA0017,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00574,INV00574,PA0018,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00575,INV00575,PA0019,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00576,INV00576,PA0020,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00577,INV00577,PA0021,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00578,INV00578,PA0022,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00579,INV00579,PA0023,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00580,INV00580,PA0024,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00581,INV00581,PA0025,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00582,INV00582,PA0026,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00583,INV00583,PA0027,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00584,INV00584,PA0028,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00585,INV00585,PA0029,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00586,INV00586,PA0030,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00587,INV00587,PA0031,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00588,INV00588,PA0032,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00589,INV00589,PA0033,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00590,INV00590,PA0034,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00591,INV00591,PA0035,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00592,INV00592,PA0036,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00593,INV00593,PA0037,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00594,INV00594,PA0038,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00595,INV00595,PA0039,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00596,INV00596,PA0040,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00597,INV00597,PA0041,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00598,INV00598,PA0042,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00599,INV00599,PA0043,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00600,INV00600,PA0044,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00601,INV00601,PA0045,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00602,INV00602,PA0046,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00603,INV00603,PA0047,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00604,INV00604,PA0048,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00605,INV00605,PA0049,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00606,INV00606,PA0050,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00607,INV00607,PA0051,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00608,INV00608,PA0052,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00609,INV00609,PA0053,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00610,INV00610,PA0054,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00611,INV00611,PA0055,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00612,INV00612,PA0056,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00613,INV00613,PA0057,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00614,INV00614,PA0058,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00615,INV00615,PA0059,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00616,INV00616,PA0060,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00617,INV00617,PA0061,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00618,INV00618,PA0062,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00619,INV00619,PA0063,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00620,INV00620,PA0064,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00621,INV00621,PA0065,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00622,INV00622,PA0066,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00623,INV00623,PA0067,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00624,INV00624,PA0068,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00625,INV00625,PA0069,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00626,INV00626,PA0070,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00627,INV00627,PA0071,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00628,INV00628,PA0072,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00629,INV00629,PA0073,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00630,INV00630,PA0074,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00631,INV00631,PA0075,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00632,INV00632,PA0076,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00633,INV00633,PA0077,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00634,INV00634,PA0078,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00635,INV00635,PA0079,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00636,INV00636,PA0080,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00637,INV00637,PA0081,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00638,INV00638,PA0082,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00639,INV00639,PA0083,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00640,INV00640,PA0084,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00641,INV00641,PA0085,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00642,INV00642,PA0086,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00643,INV00643,PA0087,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00644,INV00644,PA0088,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00645,INV00645,PA0089,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00646,INV00646,PA0090,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00647,INV00647,PA0091,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00648,INV00648,PA0092,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00649,INV00649,PA0093,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00650,INV00650,PA0094,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00651,INV00651,PA0095,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00652,INV00652,PA0096,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00653,INV00653,PA0097,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00654,INV00654,PA0098,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00655,INV00655,PA0099,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00656,INV00656,PA0100,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00657,INV00657,PA0101,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00658,INV00658,PA0102,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00659,INV00659,PA0103,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00660,INV00660,PA0104,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00661,INV00661,PA0105,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00662,INV00662,PA0106,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00663,INV00663,PA0107,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00664,INV00664,PA0108,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00665,INV00665,PA0109,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00666,INV00666,PA0110,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00667,INV00667,PA0111,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00668,INV00668,PA0112,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00669,INV00669,PA0113,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00670,INV00670,PA0114,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00671,INV00671,PA0115,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00672,INV00672,PA0116,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00673,INV00673,PA0117,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00674,INV00674,PA0118,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00675,INV00675,PA0119,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00676,INV00676,PA0120,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00677,INV00677,PA0121,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00678,INV00678,PA0122,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00679,INV00679,PA0123,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00680,INV00680,PA0124,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00681,INV00681,PA0125,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00682,INV00682,PA0126,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00683,INV00683,PA0127,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00684,INV00684,PA0128,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00685,INV00685,PA0129,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00686,INV00686,PA0130,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00687,INV00687,PA0131,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00688,INV00688,PA0132,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00689,INV00689,PA0133,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00690,INV00690,PA0134,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00691,INV00691,PA0135,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00692,INV00692,PA0136,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00693,INV00693,PA0137,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00694,INV00694,PA0138,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00695,INV00695,PA0139,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00696,INV00696,PA0140,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00697,INV00697,PA0141,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00698,INV00698,PA0142,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00699,INV00699,PA0143,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00700,INV00700,PA0144,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00701,INV00701,PA0145,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00702,INV00702,PA0146,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00703,INV00703,PA0147,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00704,INV00704,PA0148,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00705,INV00705,PA0149,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00706,INV00706,PA0150,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00707,INV00707,PA0151,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00708,INV00708,PA0152,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00709,INV00709,PA0153,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00710,INV00710,PA0154,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00711,INV00711,PA0155,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00712,INV00712,PA0156,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00713,INV00713,PA0157,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00714,INV00714,PA0158,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00715,INV00715,PA0159,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00716,INV00716,PA0160,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00717,INV00717,PA0161,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00718,INV00718,PA0162,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00719,INV00719,PA0163,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00720,INV00720,PA0164,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00721,INV00721,PA0165,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00722,INV00722,PA0166,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00723,INV00723,PA0167,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00724,INV00724,PA0168,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00725,INV00725,PA0169,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00726,INV00726,PA0170,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00727,INV00727,PA0171,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00728,INV00728,PA0172,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00729,INV00729,PA0173,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00730,INV00730,PA0174,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00731,INV00731,PA0175,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00732,INV00732,PA0176,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00733,INV00733,PA0177,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00734,INV00734,PA0178,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00735,INV00735,PA0179,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00736,INV00736,PA0180,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00737,INV00737,PA0181,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00738,INV00738,PA0182,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00739,INV00739,PA0183,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00740,INV00740,PA0184,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00741,INV00741,PA0185,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00742,INV00742,PA0186,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00743,INV00743,PA0187,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00744,INV00744,PA0188,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00745,INV00745,PA0189,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00746,INV00746,PA0190,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00747,INV00747,PA0191,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00748,INV00748,PA0192,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00749,INV00749,PA0193,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00750,INV00750,PA0194,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00751,INV00751,PA0195,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00752,INV00752,PA0196,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00753,INV00753,PA0197,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00754,INV00754,PA0198,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00755,INV00755,PA0199,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00756,INV00756,PA0200,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00757,INV00757,PA0201,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00758,INV00758,PA0202,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00759,INV00759,PA0203,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00760,INV00760,PA0204,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00761,INV00761,PA0205,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00762,INV00762,PA0206,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00763,INV00763,PA0207,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00764,INV00764,PA0208,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00765,INV00765,PA0209,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00766,INV00766,PA0210,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00767,INV00767,PA0211,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00768,INV00768,PA0212,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00769,INV00769,PA0213,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00770,INV00770,PA0214,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00771,INV00771,PA0215,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00772,INV00772,PA0216,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00773,INV00773,PA0217,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00774,INV00774,PA0218,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00775,INV00775,PA0219,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00776,INV00776,PA0220,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00777,INV00777,PA0221,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00778,INV00778,PA0222,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00779,INV00779,PA0223,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00780,INV00780,PA0224,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00781,INV00781,PA0225,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00782,INV00782,PA0226,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00783,INV00783,PA0227,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00784,INV00784,PA0228,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00785,INV00785,PA0229,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00786,INV00786,PA0230,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00787,INV00787,PA0231,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00788,INV00788,PA0232,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00789,INV00789,PA0233,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00790,INV00790,PA0234,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00791,INV00791,PA0235,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00792,INV00792,PA0236,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00793,INV00793,PA0237,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00794,INV00794,PA0238,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00795,INV00795,PA0239,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00796,INV00796,PA0240,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00797,INV00797,PA0241,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00798,INV00798,PA0242,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00799,INV00799,PA0243,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00800,INV00800,PA0244,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00801,INV00801,PA0245,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00802,INV00802,PA0246,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00803,INV00803,PA0247,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00804,INV00804,PA0248,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00805,INV00805,PA0249,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00806,INV00806,PA0250,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00807,INV00807,PA0251,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00808,INV00808,PA0252,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00809,INV00809,PA0253,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00810,INV00810,PA0254,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00811,INV00811,PA0255,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00812,INV00812,PA0256,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00813,INV00813,PA0257,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00814,INV00814,PA0258,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00815,INV00815,PA0259,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00816,INV00816,PA0260,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00817,INV00817,PA0261,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00818,INV00818,PA0262,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00819,INV00819,PA0263,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00820,INV00820,PA0264,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00821,INV00821,PA0265,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00822,INV00822,PA0266,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00823,INV00823,PA0267,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00824,INV00824,PA0268,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00825,INV00825,PA0269,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00826,INV00826,PA0270,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00827,INV00827,PA0271,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00828,INV00828,PA0272,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00829,INV00829,PA0273,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00830,INV00830,PA0274,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00831,INV00831,PA0275,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00832,INV00832,PA0276,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00833,INV00833,PA0277,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00834,INV00834,PA0278,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00835,INV00835,PA0001,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00836,INV00836,PA0002,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00837,INV00837,PA0003,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00838,INV00838,PA0004,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00839,INV00839,PA0005,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00840,INV00840,PA0006,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00841,INV00841,PA0007,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00842,INV00842,PA0008,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00843,INV00843,PA0009,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00844,INV00844,PA0010,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00845,INV00845,PA0011,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00846,INV00846,PA0012,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00847,INV00847,PA0013,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00848,INV00848,PA0014,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00849,INV00849,PA0015,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00850,INV00850,PA0016,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-00851,INV00851,PA0017,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-00852,INV00852,PA0018,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-00853,INV00853,PA0019,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-00854,INV00854,PA0020,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
